timestamp,power_consumption_mw,hour,day,day_of_week,month,day_of_year,is_weekend,lag_1,lag_24,lag_168,rolling_24,rolling_168
2025-03-13 02:00:00,517.302226744163,2,13,3,3,72,0,490.33530504389233,477.49351463187423,468.02237707709463,649.5940831682516,623.9287638090091
2025-03-13 03:00:00,560.6012098048524,3,13,3,3,72,0,517.302226744163,520.8113204115448,438.08001985618785,651.2527795062637,624.2220962475036
2025-03-13 04:00:00,532.9920480259883,4,13,3,3,72,0,560.6012098048524,506.43007384259033,532.4024328150439,652.9106915643182,624.9513890448171
2025-03-13 05:00:00,547.8007123530339,5,13,3,3,72,0,532.9920480259883,601.4541066173717,613.2526486423005,654.0174404886264,624.954898659168
2025-03-13 06:00:00,646.5093189818411,6,13,3,3,72,0,547.8007123530339,606.8150467532397,657.1461963691206,651.781882394279,624.5653038003032
2025-03-13 07:00:00,663.7820538363832,7,13,3,3,72,0,646.5093189818411,671.4187512680768,652.1465902763233,653.4358104038041,624.5019890539504
2025-03-13 08:00:00,647.7577469067875,8,13,3,3,72,0,663.7820538363832,708.7548592818246,683.8015978038509,653.1176146774835,624.5712477656174
2025-03-13 09:00:00,737.9838512448927,9,13,3,3,72,0,647.7577469067875,709.9238619095628,725.3000794737648,650.5760683285237,624.3567010340873
2025-03-13 10:00:00,702.0872042374292,10,13,3,3,72,0,737.9838512448927,729.7359308591919,687.293186662327,651.745234550829,624.4321996755822
2025-03-13 11:00:00,706.752386420384,11,13,3,3,72,0,702.0872042374292,696.7413039984576,713.3429297292317,650.5932042749222,624.5202593040053
2025-03-13 12:00:00,713.0276481325998,12,13,3,3,72,0,706.752386420384,726.1087492408383,720.6625605837487,651.0103327091691,624.4810298795479
2025-03-13 13:00:00,708.5677521713433,13,13,3,3,72,0,713.0276481325998,669.7539451067305,731.2610045297313,650.4652868296592,624.4355839721005
2025-03-13 14:00:00,723.7220946939269,14,13,3,3,72,0,708.5677521713433,708.7434656901439,700.2643611092092,652.0825287906848,624.3005050890149
2025-03-13 15:00:00,702.3666052227508,15,13,3,3,72,0,723.7220946939269,761.3251663994866,704.9443344883297,652.7066383325091,624.4401344555906
2025-03-13 16:00:00,740.7423561642789,16,13,3,3,72,0,702.3666052227508,702.5046050307701,702.7475602967198,650.2500316168117,624.4247908290098
2025-03-13 17:00:00,740.2542923094394,17,13,3,3,72,0,740.7423561642789,729.3975119219488,722.8533641537979,651.8432712473746,624.6509503282215
2025-03-13 18:00:00,776.2698244899874,18,13,3,3,72,0,740.2542923094394,770.2454356453054,748.9200039260187,652.2956370968534,624.7545272815289
2025-03-13 19:00:00,761.5759558168544,19,13,3,3,72,0,776.2698244899874,750.2794902010506,752.1583201426895,652.5466532987151,624.9173238325048
2025-03-13 20:00:00,682.6494889823254,20,13,3,3,72,0,761.5759558168544,714.3993859513118,725.6574859450285,653.0173393660403,624.9733811877084
2025-03-13 21:00:00,673.8893069831544,21,13,3,3,72,0,682.6494889823254,658.5676092685028,623.442694067527,651.6944269923325,624.7173812057874
2025-03-13 22:00:00,573.0674318363157,22,13,3,3,72,0,673.8893069831544,601.9327316142438,620.5661459439119,652.3328310637763,625.0176586636185
2025-03-13 23:00:00,560.0751293977319,23,13,3,3,72,0,573.0674318363157,567.2143574256415,529.8780081703961,651.130110239696,624.7349282225019
2025-03-14 00:00:00,509.19039335701973,0,14,4,3,73,0,560.0751293977319,509.87146792443826,496.3910389187991,650.8326424051997,624.9146729917122
2025-03-14 01:00:00,542.7035473499947,1,14,4,3,73,0,509.19039335701973,490.33530504389233,474.9856742069448,650.804264298224,624.9908596252731
2025-03-14 02:00:00,495.2834436755592,2,14,4,3,73,0,542.7035473499947,517.302226744163,437.18109748355573,652.9862743943116,625.3939422035054
2025-03-14 03:00:00,504.7534505502778,3,14,4,3,73,0,495.2834436755592,560.6012098048524,532.5045161177827,652.0688250997864,625.7397895022674
2025-03-14 04:00:00,536.2046105591202,4,14,4,3,73,0,504.7534505502778,532.9920480259883,552.0282088891481,649.7418351308459,625.574604588175
2025-03-14 05:00:00,564.9666594197038,5,14,4,3,73,0,536.2046105591202,547.8007123530339,562.4299758181292,649.8756919030596,625.4804165028773
2025-03-14 06:00:00,639.2130588189788,6,14,4,3,73,0,564.9666594197038,646.5093189818411,617.8062899565731,650.5909396975043,625.4955158100296
2025-03-14 07:00:00,626.7660267450691,7,14,4,3,73,0,639.2130588189788,663.7820538363832,676.9892831541101,650.2869288573849,625.622937053258
2025-03-14 08:00:00,676.1146340992402,8,14,4,3,73,0,626.7660267450691,647.7577469067875,660.3100589112594,648.7445943952468,625.3239890984424
2025-03-14 09:00:00,690.485445297413,9,14,4,3,73,0,676.1146340992402,737.9838512448927,700.8712121587592,649.926131361599,625.4180639507518
2025-03-14 10:00:00,739.6103077063773,10,14,4,3,73,0,690.485445297413,702.0872042374292,732.6262456531075,647.9470311137874,625.3562439099105
2025-03-14 11:00:00,752.1632618132968,11,14,4,3,73,0,739.6103077063773,706.752386420384,674.9577026750413,649.5104937583269,625.3978157078466
2025-03-14 12:00:00,702.4991184256984,12,14,4,3,73,0,752.1632618132968,713.0276481325998,709.3663079488247,651.402613566365,625.8573726074791
2025-03-14 13:00:00,699.9669261178769,13,14,4,3,73,0,702.4991184256984,708.5677521713433,667.1899348375659,650.9639248285774,625.8164964793652
2025-03-14 14:00:00,708.1193123640412,14,14,4,3,73,0,699.9669261178769,723.7220946939269,714.9457686025737,650.6055570763496,626.0115976179385
2025-03-14 15:00:00,742.6829310729622,15,14,4,3,73,0,708.1193123640412,702.3666052227508,709.6619472058443,649.9554411459377,625.970963949852
2025-03-14 16:00:00,705.1130918758731,16,14,4,3,73,0,742.6829310729622,740.7423561642789,684.8356355885236,651.6352880563632,626.1675174252515
2025-03-14 17:00:00,753.0843928381677,17,14,4,3,73,0,705.1130918758731,740.2542923094394,773.1606628867511,650.1507353776796,626.288216569819
2025-03-14 18:00:00,782.5617122331212,18,14,4,3,73,0,753.0843928381677,776.2698244899874,736.7339928241331,650.68532289971,626.1687149623871
2025-03-14 19:00:00,759.1013319857849,19,14,4,3,73,0,782.5617122331212,761.5759558168544,723.234677567453,650.9474848890071,626.4414990064881
2025-03-14 20:00:00,711.1572059691695,20,14,4,3,73,0,759.1013319857849,682.6494889823254,708.3489062404983,650.8443755627127,626.6549909970735
2025-03-14 21:00:00,672.1481154137177,21,14,4,3,73,0,711.1572059691695,673.8893069831544,672.7549075907809,652.0321971038311,626.6717070668869
2025-03-14 22:00:00,519.2679196599466,22,14,4,3,73,0,672.1481154137177,573.0674318363157,558.3701922659915,651.9596474551046,626.6680952086903
2025-03-14 23:00:00,557.2027764497367,23,14,4,3,73,0,519.2679196599466,560.0751293977319,538.7149004631872,649.7180011144226,626.4353435860352
2025-03-15 00:00:00,404.01880016457324,0,15,5,3,74,1,557.2027764497367,509.19039335701973,428.1436260625631,649.5983197415894,626.5453904669075
2025-03-15 01:00:00,371.3456147294778,1,15,5,3,74,1,404.01880016457324,542.7035473499947,431.4915986440078,645.2161700252375,626.4017903127527
2025-03-15 02:00:00,434.0126399437527,2,15,5,3,74,1,371.3456147294778,495.2834436755592,422.6961351490987,638.0762561660493,626.0437785037377
2025-03-15 03:00:00,468.19031580307933,3,15,5,3,74,1,434.0126399437527,504.7534505502778,421.7256775084623,635.5233060105573,626.111138651325
2025-03-15 04:00:00,453.6163695613938,4,15,5,3,74,1,468.19031580307933,536.2046105591202,433.4153482224081,633.9998420627575,626.3877138792691
2025-03-15 05:00:00,516.7304993914067,5,15,5,3,74,1,453.6163695613938,564.9666594197038,492.11475409903267,630.5586653545189,626.5079580539059
2025-03-15 06:00:00,579.8839494409164,6,15,5,3,74,1,516.7304993914067,639.2130588189788,509.8260390031,628.5488253533398,626.6544803473129
2025-03-15 07:00:00,620.4091350163577,7,15,5,3,74,1,579.8839494409164,626.7660267450691,511.55503290093134,626.0767791292539,627.0714917189665
2025-03-15 08:00:00,663.8182895329566,8,15,5,3,74,1,620.4091350163577,676.1146340992402,630.7856927141535,625.8119086405576,627.719432802987
2025-03-15 09:00:00,656.0961873344628,9,15,5,3,74,1,663.8182895329566,690.485445297413,657.1938923963603,625.2995609502957,627.9160554030989
2025-03-15 10:00:00,638.1009406003504,10,15,5,3,74,1,656.0961873344628,739.6103077063773,574.1943100508047,623.8666752018395,627.9095214443971
2025-03-15 11:00:00,589.7112639220923,11,15,5,3,74,1,638.1009406003504,752.1632618132968,601.569662913313,619.6371182390884,628.2899180548111
2025-03-15 12:00:00,619.3212684066592,12,15,5,3,74,1,589.7112639220923,702.4991184256984,638.0042084465778,612.8682849936215,628.21933234653
2025-03-15 13:00:00,603.4687860354952,13,15,5,3,74,1,619.3212684066592,699.9669261178769,673.0398589727324,609.4025412428282,628.1081243701019
2025-03-15 14:00:00,681.0040579444297,14,15,5,3,74,1,603.4687860354952,708.1193123640412,624.3028540104095,605.3817854060622,627.6940108407136
2025-03-15 15:00:00,629.6013099177218,15,15,5,3,74,1,681.0040579444297,742.6829310729622,612.8509030093419,604.2519831385786,628.0315180069875
2025-03-15 16:00:00,651.7395221210223,16,15,5,3,74,1,629.6013099177218,705.1130918758731,641.1395122353292,599.5402489237769,628.1312228100136
2025-03-15 17:00:00,681.2747843915824,17,15,5,3,74,1,651.7395221210223,753.0843928381677,698.9120817808154,597.3163501839914,628.1943181069522
2025-03-15 18:00:00,679.6343143686445,18,15,5,3,74,1,681.2747843915824,782.5617122331212,659.4476700427598,594.3242831653837,628.0893341939211
2025-03-15 19:00:00,709.3127354688303,19,15,5,3,74,1,679.6343143686445,759.1013319857849,644.009180603345,590.0356415876971,628.209492791099
2025-03-15 20:00:00,611.2139132316123,20,15,5,3,74,1,709.3127354688303,711.1572059691695,611.7640805319628,587.9611167328239,628.5982044272031
2025-03-15 21:00:00,572.349631201243,21,15,5,3,74,1,611.2139132316123,672.1481154137177,540.7037509253842,583.7968128687592,628.5949296218439
2025-03-15 22:00:00,488.6494440632491,22,15,5,3,74,1,572.349631201243,519.2679196599466,507.3304879171102,579.6385426932394,628.7832979568192
2025-03-15 23:00:00,427.617812401719,23,15,5,3,74,1,488.6494440632491,557.2027764497367,498.2878579555157,578.3627728767102,628.6721012672128
2025-03-16 00:00:00,405.41911197975435,0,16,6,3,75,1,427.617812401719,404.01880016457324,425.9792263493906,572.9633993747095,628.2514462341546
2025-03-16 01:00:00,416.5281642343066,1,16,6,3,75,1,405.41911197975435,371.3456147294778,408.3341518764631,573.0217457003421,628.1290646010019
2025-03-16 02:00:00,410.84266635232433,2,16,6,3,75,1,416.5281642343066,434.0126399437527,411.4688455114706,574.90435192971,628.1778384840843
2025-03-16 03:00:00,416.88097468678666,3,16,6,3,75,1,410.84266635232433,468.19031580307933,392.30063423532005,573.9389363634004,628.1741112271847
2025-03-16 04:00:00,422.237292844918,4,16,6,3,75,1,416.88097468678666,453.6163695613938,476.66187913449613,571.8010471502215,628.3204227774911
2025-03-16 05:00:00,491.17364340524364,5,16,6,3,75,1,422.237292844918,516.7304993914067,488.4942580647443,570.4935856203684,627.9964669067198
2025-03-16 06:00:00,502.30163065005274,6,16,6,3,75,1,491.17364340524364,579.8839494409164,532.5965474301655,569.428716620945,628.0124156289846
2025-03-16 07:00:00,606.8803197786242,7,16,6,3,75,1,502.30163065005274,620.4091350163577,664.8955151516091,566.196120004659,627.8320887433887
2025-03-16 08:00:00,625.2228171316619,8,16,6,3,75,1,606.8803197786242,663.8182895329566,627.8195512865449,565.6324193697534,627.4867601995019
2025-03-16 09:00:00,601.4468595806699,9,16,6,3,75,1,625.2228171316619,656.0961873344628,616.2797760840168,564.0242746863661,627.47130344858
2025-03-16 10:00:00,628.8275197111917,10,16,6,3,75,1,601.4468595806699,638.1009406003504,623.087712001403,561.7472193632914,627.3830122789172
2025-03-16 11:00:00,611.2991460893845,11,16,6,3,75,1,628.8275197111917,589.7112639220923,656.0031042281712,561.3608268262432,627.4171778009993
2025-03-16 12:00:00,633.794840380015,12,16,6,3,75,1,611.2991460893845,619.3212684066592,625.836143152083,562.260321916547,627.1510828120779
2025-03-16 13:00:00,658.4038590786063,13,16,6,3,75,1,633.794840380015,603.4687860354952,586.1245537391968,562.8633874154368,627.1984560098632
2025-03-16 14:00:00,580.1938252754684,14,16,6,3,75,1,658.4038590786063,681.0040579444297,647.2427656500954,565.152348792233,627.6286899702169
2025-03-16 15:00:00,637.2167542168434,15,16,6,3,75,1,580.1938252754684,629.6013099177218,614.8264053687864,560.9519224310263,627.2295891346536
2025-03-16 16:00:00,644.9987290718718,16,16,6,3,75,1,637.2167542168434,651.7395221210223,693.0233986355798,561.2692326101565,627.362865020654
2025-03-16 17:00:00,684.61379891146,17,16,6,3,75,1,644.9987290718718,681.2747843915824,692.0204039121679,560.9883662331084,627.0770038922985
2025-03-16 18:00:00,684.216815924903,18,16,6,3,75,1,684.61379891146,679.6343143686445,664.8927580965953,561.1274918381033,627.0329169577706
2025-03-16 19:00:00,648.4798731742186,19,16,6,3,75,1,684.216815924903,709.3127354688303,696.4934207801703,561.3184294029475,627.1479411115104
2025-03-16 20:00:00,619.1464458929358,20,16,6,3,75,1,648.4798731742186,611.2139132316123,626.0080873168896,558.7837268073387,626.8621461852845
2025-03-16 21:00:00,547.9264454098524,21,16,6,3,75,1,619.1464458929358,572.349631201243,586.3353389770984,559.1142490015604,626.8213030815705
2025-03-16 22:00:00,534.454034180293,22,16,6,3,75,1,547.9264454098524,488.6494440632491,516.8610814167932,558.0966162602525,626.5926787150988
2025-03-16 23:00:00,461.4938134086629,23,16,6,3,75,1,534.454034180293,427.617812401719,436.9910110861959,560.0051408484627,626.6973986720244
2025-03-17 00:00:00,548.5658171609905,0,17,0,3,76,0,461.4938134086629,405.41911197975435,482.2734264239326,561.4166408904188,626.8432486858486
2025-03-17 01:00:00,496.2602745799302,1,17,0,3,76,0,548.5658171609905,416.5281642343066,520.8519375795286,567.3810869396369,627.2378462497596
2025-03-17 02:00:00,484.187763557273,2,17,0,3,76,0,496.2602745799302,410.84266635232433,490.854671642075,570.7032582040379,627.0914673033335
2025-03-17 03:00:00,476.6713501330912,3,17,0,3,76,0,484.187763557273,416.88097468678666,501.7491205820659,573.7593039209107,627.0517833266383
2025-03-17 04:00:00,492.639448295094,4,17,0,3,76,0,476.6713501330912,422.237292844918,511.1659979324627,576.2505695645067,626.9025108834896
2025-03-17 05:00:00,533.9705949106025,5,17,0,3,76,0,492.639448295094,491.17364340524364,581.4900923402803,579.1839927082641,626.7922338023147
2025-03-17 06:00:00,626.9205170408937,6,17,0,3,76,0,533.9705949106025,502.30163065005274,669.1315959613892,580.9671990209873,626.5093796509476
2025-03-17 07:00:00,680.9197570319113,7,17,0,3,76,0,626.9205170408937,606.8803197786242,638.83943080951,586.1596526206057,626.2581232288018
2025-03-17 08:00:00,663.9547665222749,8,17,0,3,76,0,680.9197570319113,625.2228171316619,701.416142704601,589.2446291728261,626.508601361078
2025-03-17 09:00:00,740.5843156839748,9,17,0,3,76,0,663.9547665222749,601.4468595806699,750.8399939321615,590.8584603974349,626.2856169790404
2025-03-17 10:00:00,704.8039311101311,10,17,0,3,76,0,740.5843156839748,628.8275197111917,712.2155448357781,596.6558544017392,626.2245712751821
2025-03-17 11:00:00,714.0955922935666,11,17,0,3,76,0,704.8039311101311,611.2991460893845,719.0611841148751,599.8215382100284,626.1804545268152
2025-03-17 12:00:00,746.4437040906998,12,17,0,3,76,0,714.0955922935666,633.794840380015,676.9044723953461,604.104723468536,626.1508974326407
2025-03-17 13:00:00,727.6362915894447,13,17,0,3,76,0,746.4437040906998,658.4038590786063,713.2491083377015,608.7984261231478,626.5648214308274
2025-03-17 14:00:00,700.682581583745,14,17,0,3,76,0,727.6362915894447,580.1938252754684,700.043363370981,611.6831108110995,626.6504594263735
2025-03-17 15:00:00,692.3840073675544,15,17,0,3,76,0,700.682581583745,637.2167542168434,736.6331851096371,616.7034756572776,626.6542642966875
2025-03-17 16:00:00,675.529374692584,16,17,0,3,76,0,692.3840073675544,644.9987290718718,756.3355332296393,619.002111205224,626.3908763339371
2025-03-17 17:00:00,730.1741747839167,17,17,0,3,76,0,675.529374692584,684.61379891146,810.2182210301464,620.2742214394203,625.9098872950259
2025-03-17 18:00:00,753.9313550130472,18,17,0,3,76,0,730.1741747839167,684.216815924903,771.0265625287828,622.172570434106,625.4334346387984
2025-03-17 19:00:00,722.9223290536883,19,17,0,3,76,0,753.9313550130472,648.4798731742186,753.072847361726,625.0773428961121,625.3316774512048
2025-03-17 20:00:00,704.1640808720724,20,17,0,3,76,0,722.9223290536883,619.1464458929358,709.6312348035174,628.17911189109,625.1522100803237
2025-03-17 21:00:00,650.0710996686876,21,17,0,3,76,0,704.1640808720724,547.9264454098524,636.6467674891551,631.7215133485539,625.1196674973983
2025-03-17 22:00:00,582.2551669349048,22,17,0,3,76,0,650.0710996686876,534.454034180293,593.6647847813529,635.9775406093387,625.1995742365622
2025-03-17 23:00:00,525.0336684360566,23,17,0,3,76,0,582.2551669349048,461.4938134086629,531.2248199178713,637.9692544741142,625.131659844619
2025-03-18 00:00:00,505.5550957100992,0,18,1,3,77,0,525.0336684360566,548.5658171609905,503.01438480567055,640.6167484335889,625.0948077524654
2025-03-18 01:00:00,509.12799005829663,1,18,1,3,77,0,505.5550957100992,496.2602745799302,528.4835436972596,638.8246350398018,625.1099310316583
2025-03-18 02:00:00,474.9406346877291,2,18,1,3,77,0,509.12799005829663,484.187763557273,474.50117897980846,639.3607898514005,624.994719402855
2025-03-18 03:00:00,550.0901983358342,3,18,1,3,77,0,474.9406346877291,476.6713501330912,540.7779843584029,638.9754928151694,624.9973352106402
2025-03-18 04:00:00,535.5559157881517,4,18,1,3,77,0,550.0901983358342,492.639448295094,568.4126272667542,642.0346114902837,625.0527650557441
2025-03-18 05:00:00,574.3479129531266,5,18,1,3,77,0,535.5559157881517,533.9705949106025,568.3890906927278,643.8227976358278,624.857189392181
2025-03-18 06:00:00,638.2503902407863,6,18,1,3,77,0,574.3479129531266,626.9205170408937,564.9627886721566,645.5051858875996,624.8926585723025
2025-03-18 07:00:00,674.3347136265162,7,18,1,3,77,0,638.2503902407863,680.9197570319113,650.7728921555671,645.9772639375951,625.3288942959252
2025-03-18 08:00:00,727.615628814675,8,18,1,3,77,0,674.3347136265162,663.9547665222749,733.6762081188708,645.702887129037,625.4691432332523
2025-03-18 09:00:00,725.6891408558832,9,18,1,3,77,0,727.615628814675,740.5843156839748,715.4034666563648,648.355423057887,625.4330683564416
2025-03-18 10:00:00,701.8722019299718,10,18,1,3,77,0,725.6891408558832,704.8039311101311,689.6647119766092,647.7347907733832,625.4942926076292
2025-03-18 11:00:00,719.7660340178461,11,18,1,3,77,0,701.8722019299718,714.0955922935666,695.5732043449873,647.6126353908766,625.566956238304
2025-03-18 12:00:00,677.8477120950635,12,18,1,3,77,0,719.7660340178461,746.4437040906998,724.920499428693,647.848903796055,625.7109611768328
2025-03-18 13:00:00,708.2319802309852,13,18,1,3,77,0,677.8477120950635,727.6362915894447,716.6504582796058,644.9907374629034,625.4307660141327
2025-03-18 14:00:00,706.867776909045,14,18,1,3,77,0,708.2319802309852,700.682581583745,699.1893556839134,644.1822244896342,625.3806560257481
2025-03-18 15:00:00,709.7635704648889,15,18,1,3,77,0,706.867776909045,692.3840073675544,703.2600130893344,644.4399409615218,625.4263609139929
2025-03-18 16:00:00,726.4140008336091,16,18,1,3,77,0,709.7635704648889,675.529374692584,717.297616381486,645.1640894239107,625.4650725650379
2025-03-18 17:00:00,701.4094605213019,17,18,1,3,77,0,726.4140008336091,730.1741747839167,722.8595635342795,647.2842821797867,625.5193367582053
2025-03-18 18:00:00,745.7941671839812,18,18,1,3,77,0,701.4094605213019,753.9313550130472,797.3608136022406,646.0857524188444,625.3916575736042
2025-03-18 19:00:00,750.2256186547614,19,18,1,3,77,0,745.7941671839812,722.9223290536883,737.3106158839493,645.7467029259666,625.084713249686
2025-03-18 20:00:00,711.7445937430807,20,18,1,3,77,0,750.2256186547614,704.1640808720724,735.6412784517823,646.8843399926781,625.1615882661789
2025-03-18 21:00:00,622.7606029653351,21,18,1,3,77,0,711.7445937430807,650.0710996686876,683.9495142745445,647.2001946956367,625.0193460952937
2025-03-18 22:00:00,619.82194139549,22,18,1,3,77,0,622.7606029653351,582.2551669349048,610.6011493155706,646.0622573329971,624.65512638512
2025-03-18 23:00:00,519.9320406450463,23,18,1,3,77,0,619.82194139549,525.0336684360566,528.2600355204568,647.627539602188,624.7100120522623
2025-03-19 00:00:00,525.8577162565633,0,19,2,3,78,0,519.9320406450463,505.5550957100992,509.31743069567335,647.4149717775628,624.6604406541943
2025-03-19 01:00:00,509.0418901983174,1,19,2,3,78,0,525.8577162565633,509.12799005829663,495.36003318561563,648.260914300332,624.758894734914
2025-03-19 02:00:00,486.3274862101691,2,19,2,3,78,0,509.0418901983174,474.9406346877291,477.49351463187423,648.2573268061661,624.8403343599896
2025-03-19 03:00:00,559.4822184898793,3,19,2,3,78,0,486.3274862101691,550.0901983358342,520.8113204115448,648.7317789529345,624.8929175241461
2025-03-19 04:00:00,508.4622556338102,4,19,2,3,78,0,559.4822184898793,535.5559157881517,506.43007384259033,649.1231131260197,625.123101441279
2025-03-19 05:00:00,597.1380840522194,5,19,2,3,78,0,508.4622556338102,574.3479129531266,601.4541066173717,647.9942106195889,625.1351977614648
2025-03-19 06:00:00,645.8421449429106,6,19,2,3,78,0,597.1380840522194,638.2503902407863,606.8150467532397,648.9438010820511,625.109507150958
2025-03-19 07:00:00,652.0213624504764,7,19,2,3,78,0,645.8421449429106,674.3347136265162,671.4187512680768,649.2601241946396,625.3418113068489
2025-03-19 08:00:00,738.8814028009159,8,19,2,3,78,0,652.0213624504764,727.615628814675,708.7548592818246,648.3304012289713,625.226350659125
2025-03-19 09:00:00,712.5424311933277,9,19,2,3,78,0,738.8814028009159,725.6891408558832,709.9238619095628,648.799808478398,625.4056753229291
2025-03-19 10:00:00,724.683034360443,10,19,2,3,78,0,712.5424311933277,701.8722019299718,729.7359308591919,648.2520289091249,625.4212620448563
2025-03-19 11:00:00,717.5190491894379,11,19,2,3,78,0,724.683034360443,719.7660340178461,696.7413039984576,649.2024802603944,625.3911852799829
2025-03-19 12:00:00,703.3657060737801,12,19,2,3,78,0,717.5190491894379,677.8477120950635,726.1087492408383,649.108855892544,625.5148623346911
2025-03-19 13:00:00,726.0707517480305,13,19,2,3,78,0,703.3657060737801,708.2319802309852,669.7539451067305,650.1721056416573,625.3794870777443
2025-03-19 14:00:00,727.8183020214258,14,19,2,3,78,0,726.0707517480305,706.867776909045,708.7434656901439,650.9153877882009,625.7147061648949
2025-03-19 15:00:00,671.5357498982117,15,19,2,3,78,0,727.8183020214258,709.7635704648889,761.3251663994866,651.7883263345501,625.8282468573431
2025-03-19 16:00:00,762.5185020240001,16,19,2,3,78,0,671.5357498982117,726.4140008336091,702.5046050307701,650.1955004776052,625.2937860448354
2025-03-19 17:00:00,707.1759442903149,17,19,2,3,78,0,762.5185020240001,701.4094605213019,729.3975119219488,651.6998546938715,625.651011622176
2025-03-19 18:00:00,785.6085023185107,18,19,2,3,78,0,707.1759442903149,745.7941671839812,770.2454356453054,651.9401248509137,625.5187403862735
2025-03-19 19:00:00,776.3546818793869,19,19,2,3,78,0,785.6085023185107,750.2256186547614,750.2794902010506,653.599055481519,625.6101872117093
2025-03-19 20:00:00,680.7565805202297,20,19,2,3,78,0,776.3546818793869,711.7445937430807,714.3993859513118,654.6877664492118,625.765396685985
2025-03-19 21:00:00,638.4646816220833,21,19,2,3,78,0,680.7565805202297,622.7606029653351,658.5676092685028,653.3965992315931,625.5651418917524
2025-03-19 22:00:00,560.8191859941879,22,19,2,3,78,0,638.4646816220833,619.82194139549,601.9327316142438,654.0509358422909,625.4454816081428
2025-03-19 23:00:00,536.4959434256543,23,19,2,3,78,0,560.8191859941879,519.9320406450463,567.2143574256415,651.5924877005699,625.2007581223091
2025-03-20 00:00:00,494.18278118207786,0,20,3,3,79,0,536.4959434256543,525.8577162565633,509.87146792443826,652.2826503164285,625.0179104199282
2025-03-20 01:00:00,518.1158965015853,1,20,3,3,79,0,494.18278118207786,509.0418901983174,490.33530504389233,650.9628613549917,624.9245253797951
2025-03-20 02:00:00,535.503239652581,2,20,3,3,79,0,518.1158965015853,486.3274862101691,517.302226744163,651.3409449509612,625.0898860432338
2025-03-20 03:00:00,550.2538934877169,3,20,3,3,79,0,535.503239652581,559.4822184898793,560.6012098048524,653.3899346777283,625.1982254057839
2025-03-20 04:00:00,524.5113278065912,4,20,3,3,79,0,550.2538934877169,508.4622556338102,532.9920480259883,653.0054211359717,625.1366342372296
2025-03-20 05:00:00,569.1910349116828,5,20,3,3,79,0,524.5113278065912,597.1380840522194,547.8007123530339,653.6741324765042,625.0861537597331
2025-03-20 06:00:00,579.003984229639,6,20,3,3,79,0,569.1910349116828,645.8421449429106,646.5093189818411,652.5096720956484,625.2134771082965
2025-03-20 07:00:00,648.9024680583143,7,20,3,3,79,0,579.003984229639,652.0213624504764,663.7820538363832,649.7247487325955,624.8116596395333
2025-03-20 08:00:00,728.4534131700707,8,20,3,3,79,0,648.9024680583143,738.8814028009159,647.7577469067875,649.5947947995886,624.7230906765687
2025-03-20 09:00:00,759.4455166903338,9,20,3,3,79,0,728.4534131700707,712.5424311933277,737.9838512448927,649.1602952316368,625.203422023374
2025-03-20 10:00:00,686.8693238747752,10,20,3,3,79,0,759.4455166903338,724.683034360443,702.0872042374292,651.1145904606786,625.3311700319778
2025-03-20 11:00:00,696.4617487846616,11,20,3,3,79,0,686.8693238747752,717.5190491894379,706.752386420384,649.5390191904427,625.2405874107715
2025-03-20 12:00:00,706.3256327298973,12,20,3,3,79,0,696.4617487846616,703.3657060737801,713.0276481325998,648.6616316735768,625.1793336153207
2025-03-20 13:00:00,713.0669259328527,13,20,3,3,79,0,706.3256327298973,726.0707517480305,708.5677521713433,648.7849619509151,625.1394406664951
2025-03-20 14:00:00,688.0033480529057,14,20,3,3,79,0,713.0669259328527,727.8183020214258,723.7220946939269,648.2431358752827,625.1662214626946
2025-03-20 15:00:00,726.112927384095,15,20,3,3,79,0,688.0033480529057,671.5357498982117,702.3666052227508,646.5841794599277,624.9536098755457
2025-03-20 16:00:00,718.3263643185999,16,20,3,3,79,0,726.112927384095,762.5185020240001,740.7423561642789,648.8582285218395,625.094957031268
2025-03-20 17:00:00,748.6392892625763,17,20,3,3,79,0,718.3263643185999,707.1759442903149,740.2542923094394,647.0168894507812,624.961528508377
2025-03-20 18:00:00,773.7143054533882,18,20,3,3,79,0,748.6392892625763,785.6085023185107,776.2698244899874,648.7445288246254,625.0114392045266
2025-03-20 19:00:00,748.6099622472974,19,20,3,3,79,0,773.7143054533882,776.3546818793869,761.5759558168544,648.2489372885786,624.9962277816898
2025-03-20 20:00:00,697.383446055772,20,20,3,3,79,0,748.6099622472974,680.7565805202297,682.6494889823254,647.0929073039082,624.9190492485375
2025-03-20 21:00:00,646.2571457661287,21,20,3,3,79,0,697.383446055772,638.4646816220833,673.8893069831544,647.7856933678892,625.0067513739748
2025-03-20 22:00:00,586.5150807695294,22,20,3,3,79,0,646.2571457661287,560.8191859941879,573.0674318363157,648.1103793738911,624.8422742238735
2025-03-20 23:00:00,532.8810454791461,23,20,3,3,79,0,586.5150807695294,536.4959434256543,560.0751293977319,649.181041656197,624.9223197532378
2025-03-21 00:00:00,495.65580573366054,0,21,4,3,80,0,532.8810454791461,494.18278118207786,509.19039335701973,649.0304209084258,624.7604502061034
2025-03-21 01:00:00,538.8326314710864,1,21,4,3,80,0,495.65580573366054,518.1158965015853,542.7035473499947,649.0917969314083,624.6798871845358
